Hidden Layer 1,Hidden Layer 2,Hidden Layer 3,Batch Size,Optimizer,Validation MSE,Validation MAE,5% Margin Accuracy,Loss History,Validation Loss History
128,64,N/A,512,rmsprop,0.022802049294114113,0.09482396394014359,33.36573511543135,"0.22133585810661316,0.06401566416025162,0.046963345259428024,0.04146281257271767,0.03745832294225693,0.035884540528059006,0.03386953845620155,0.0331382155418396,0.03144920617341995,0.031226616352796555,0.030302755534648895,0.030139990150928497,0.029070096090435982,0.02890923246741295,0.02884613536298275,0.028155537322163582,0.027839763090014458,0.027334939688444138,0.026914160698652267,0.0268271304666996,0.026962652802467346,0.026648933067917824,0.02654903195798397,0.02623448148369789,0.02562681958079338,0.02599145658314228,0.025738252326846123,0.02540621906518936,0.02279631234705448,0.022716565057635307,0.022472703829407692,0.022423766553401947,0.022322773933410645,0.022492311894893646,0.022524166852235794,0.022312354296445847,0.022178979590535164,0.02222655527293682,0.02223063074052334,0.02202974073588848,0.021993212401866913,0.02196711115539074,0.02206953801214695,0.021963754668831825,0.021834105253219604,0.02195591852068901,0.02166125923395157,0.021666212007403374,0.021869635209441185,0.02171623334288597,0.020912881940603256,0.02088000625371933,0.02096177265048027,0.020913541316986084,0.020848333835601807,0.02087445929646492,0.020820995792746544,0.020728647708892822,0.020801568403840065,0.020763123407959938,0.02071804367005825,0.020691052079200745,0.020670004189014435,0.020698484033346176,0.0204581618309021,0.020409177988767624,0.020386284217238426,0.020360682159662247,0.020351747050881386,0.020362144336104393,0.020338166505098343,0.020316675305366516,0.020329749211668968,0.020312996581196785,0.02025371417403221,0.02028745412826538,0.020278505980968475,0.02027076669037342,0.020256269723176956,0.020247112959623337,0.02020813152194023,0.020198773592710495,0.020168624818325043,0.020205188542604446,0.020189136266708374,0.020178819075226784,0.020182624459266663,0.020106935873627663,0.020145801827311516,0.020140744745731354,0.020165473222732544,0.020034708082675934,0.020024660974740982,0.020018765702843666,0.0199909545481205,0.02001800946891308,0.02000313438475132,0.019978227093815804,0.020001888275146484,0.019961897283792496","0.09202476590871811,0.051808614283800125,0.04023415967822075,0.04084416478872299,0.048549775034189224,0.032891176640987396,0.035392921417951584,0.029201623052358627,0.030340727418661118,0.0394267737865448,0.029999515041708946,0.02524673566222191,0.025961991399526596,0.02478799968957901,0.035194169729948044,0.035335805267095566,0.02543848380446434,0.02340642549097538,0.02778676338493824,0.023742353543639183,0.03577397018671036,0.024489250034093857,0.027245279401540756,0.02819567546248436,0.026825949549674988,0.0323883518576622,0.0267480481415987,0.026867536827921867,0.021036379039287567,0.024489380419254303,0.02473261207342148,0.02299560233950615,0.02114676684141159,0.020824791863560677,0.021088022738695145,0.022044003009796143,0.02575981803238392,0.02874211221933365,0.021142810583114624,0.02066943608224392,0.021170318126678467,0.022387968376278877,0.025739101693034172,0.022116679698228836,0.02196979522705078,0.021350426599383354,0.022671382874250412,0.022068332880735397,0.02075992338359356,0.02062881924211979,0.02129194512963295,0.02171614207327366,0.02061888575553894,0.019374623894691467,0.022867754101753235,0.019837506115436554,0.0192918349057436,0.021030068397521973,0.021174736320972443,0.020532898604869843,0.01936301216483116,0.020029520615935326,0.020752908661961555,0.019978949800133705,0.01968189887702465,0.018999503925442696,0.019057178869843483,0.0190169345587492,0.01910354569554329,0.019296962767839432,0.019038308411836624,0.01928280107676983,0.019650274887681007,0.019055187702178955,0.01888982206583023,0.018946412950754166,0.018873004242777824,0.019009966403245926,0.01910880208015442,0.01927788183093071,0.018712038174271584,0.0189349465072155,0.019912468269467354,0.01942807249724865,0.018831845372915268,0.019253794103860855,0.019993236288428307,0.019187889993190765,0.01928393356502056,0.020190898329019547,0.01876719295978546,0.01878996752202511,0.01865340583026409,0.018706392496824265,0.019147604703903198,0.018648089841008186,0.018827494233846664,0.018914522603154182,0.0186656154692173,0.019009960815310478"
32,64,N/A,1024,adam,0.023749327287077904,0.09791537374258041,32.4179829890644,"0.8048375248908997,0.2784174978733063,0.15007902681827545,0.08834566175937653,0.0627450942993164,0.05159296840429306,0.04475237801671028,0.0404733344912529,0.037375375628471375,0.0351669006049633,0.03351172059774399,0.03225395828485489,0.03129023686051369,0.030493391677737236,0.029686253517866135,0.029226118698716164,0.02880927175283432,0.028269195929169655,0.027940534055233,0.02752787061035633,0.02722771465778351,0.02693076618015766,0.02657303400337696,0.026260696351528168,0.026345938444137573,0.026081690564751625,0.025747355073690414,0.0257713682949543,0.02550039440393448,0.025234315544366837,0.025150692090392113,0.02714310958981514,0.02560071088373661,0.025010928511619568,0.024878375232219696,0.024547772482037544,0.024498572573065758,0.024491583928465843,0.024482857435941696,0.024208538234233856,0.024155592545866966,0.024148933589458466,0.02401517704129219,0.023887874558568,0.023994069546461105,0.023777004331350327,0.02370261959731579,0.02372424118220806,0.023592675104737282,0.02354574203491211,0.02355380728840828,0.023580515757203102,0.023269731551408768,0.023205364122986794,0.023262398317456245,0.02327846735715866,0.023837409913539886,0.023098638281226158,0.0231611430644989,0.022976191714406013,0.02295289933681488,0.022980935871601105,0.022825799882411957,0.0231084693223238,0.022778481245040894,0.022545963525772095,0.02266351319849491,0.022514117881655693,0.02261311747133732,0.022379986941814423,0.022363657131791115,0.022371143102645874,0.02231375128030777,0.02226477488875389,0.022352436557412148,0.022292321547865868,0.02262127213180065,0.02225634641945362,0.02225155383348465,0.022138632833957672,0.022155705839395523,0.02211521752178669,0.02208550274372101,0.02207973599433899,0.022065846249461174,0.022071639075875282,0.02203523740172386,0.022221041843295097,0.022014403715729713,0.022057367488741875,0.021998923271894455,0.021977992728352547,0.02200014889240265,0.02191864140331745,0.0218952763825655,0.021949222311377525,0.021889613941311836,0.02192949876189232,0.021897442638874054,0.02187490090727806","0.4132736623287201,0.19549338519573212,0.111579529941082,0.07239367067813873,0.05654996261000633,0.04800746217370033,0.04279573634266853,0.038511428982019424,0.0360291413962841,0.033923402428627014,0.032385360449552536,0.031914617866277695,0.030092822387814522,0.029531516134738922,0.02850174903869629,0.028120649978518486,0.02762913890182972,0.02694777026772499,0.02656390145421028,0.02602546289563179,0.026047343388199806,0.02559816651046276,0.02505282685160637,0.025174010545015335,0.025225406512618065,0.024633273482322693,0.024922043085098267,0.024473652243614197,0.02420247718691826,0.02397976443171501,0.02605869062244892,0.02394871599972248,0.023764798417687416,0.023670440539717674,0.02342766709625721,0.023203708231449127,0.023334139958024025,0.02329045906662941,0.023176081478595734,0.022865381091833115,0.023143647238612175,0.023022761568427086,0.022381097078323364,0.022759897634387016,0.02288176864385605,0.02242792584002018,0.022534072399139404,0.02285168506205082,0.02277042344212532,0.0222824364900589,0.022428706288337708,0.02224341593682766,0.022168904542922974,0.022062817588448524,0.021822672337293625,0.023720161989331245,0.021866189315915108,0.022007549181580544,0.021846162155270576,0.021941274404525757,0.02241429314017296,0.02180255949497223,0.022962654009461403,0.02203487418591976,0.02180916629731655,0.021516626700758934,0.021408874541521072,0.02150261029601097,0.021552588790655136,0.021430647000670433,0.021367516368627548,0.021373720839619637,0.021362638100981712,0.0213228277862072,0.021458448842167854,0.021454302594065666,0.021648114547133446,0.021510092541575432,0.021295219659805298,0.021319016814231873,0.021249497309327126,0.021299585700035095,0.021138377487659454,0.021220989525318146,0.021090300753712654,0.021150240674614906,0.021055474877357483,0.02109585702419281,0.021113762632012367,0.021177168935537338,0.021039118990302086,0.02108393982052803,0.021085424348711967,0.021020326763391495,0.021065544337034225,0.021053150296211243,0.021024340763688087,0.021035483106970787,0.021055320277810097,0.02103840559720993"
32,16,16,512,adam,0.02353675290942192,0.09751004725694656,31.251518833535847,"0.6203343868255615,0.16138170659542084,0.058021143078804016,0.04194265976548195,0.03574969992041588,0.03242084011435509,0.030673108994960785,0.029284844174981117,0.028451167047023773,0.027490127831697464,0.027203964069485664,0.026653945446014404,0.026288116350769997,0.026392966508865356,0.025669844821095467,0.025472186505794525,0.025612561032176018,0.02512572519481182,0.025103898718953133,0.025040118023753166,0.024548901244997978,0.024413583800196648,0.02420162968337536,0.024205444380640984,0.023967275395989418,0.023769831284880638,0.02386324480175972,0.024011904373764992,0.02367006056010723,0.023617731407284737,0.023367706686258316,0.023241836577653885,0.02305024489760399,0.023209471255540848,0.02352040261030197,0.023158298805356026,0.02336312271654606,0.022917600348591805,0.022817010059952736,0.022974155843257904,0.023039085790514946,0.02315763756632805,0.022739291191101074,0.022649383172392845,0.022384576499462128,0.022878577932715416,0.022476930171251297,0.022128457203507423,0.02201692759990692,0.022088201716542244,0.0220479853451252,0.021875571459531784,0.022150471806526184,0.02200845256447792,0.02190481685101986,0.022010190412402153,0.022127103060483932,0.02180500701069832,0.021913906559348106,0.021937094628810883,0.02192932926118374,0.02189100719988346,0.021942127496004105,0.021840691566467285,0.02167620323598385,0.021788137033581734,0.021610690280795097,0.02163524553179741,0.021483367308974266,0.02153279073536396,0.021505970507860184,0.021547112613916397,0.021542899310588837,0.021439388394355774,0.02141239121556282,0.021522440016269684,0.0214077178388834,0.02139206789433956,0.021378062665462494,0.021394915878772736,0.021366959437727928,0.021278340369462967,0.02129339799284935,0.021305058151483536,0.02140752598643303,0.021279552951455116,0.02124933898448944,0.021262656897306442,0.0213253702968359,0.02123168669641018,0.021242784336209297,0.021240701898932457,0.021246720105409622,0.021203575655817986,0.021237574517726898,0.021212592720985413,0.021218134090304375,0.021206608042120934,0.02123100310564041,0.02121836505830288","0.2992352843284607,0.08262066543102264,0.04866662248969078,0.039722561836242676,0.03414447233080864,0.03168564289808273,0.02931569702923298,0.027661330997943878,0.026917317882180214,0.026250967755913734,0.025299200788140297,0.025590401142835617,0.025350866839289665,0.024756118655204773,0.024992123246192932,0.025608062744140625,0.02458752691745758,0.025693781673908234,0.025853438302874565,0.023531874641776085,0.023678282275795937,0.02315775863826275,0.022831792011857033,0.022593090310692787,0.022408105432987213,0.02201080322265625,0.02458401396870613,0.02180345356464386,0.022007735446095467,0.02286185882985592,0.02287052385509014,0.021638063713908195,0.021976636722683907,0.021927861496806145,0.02135797031223774,0.02143251895904541,0.02098930813372135,0.021001499146223068,0.0210679043084383,0.02158142626285553,0.022839581593871117,0.022540058940649033,0.020981598645448685,0.020932486280798912,0.02103370986878872,0.02170579507946968,0.021202273666858673,0.020467443391680717,0.020391402766108513,0.020793447270989418,0.02025805041193962,0.020319363102316856,0.020261047407984734,0.020351942628622055,0.02046174556016922,0.020777611061930656,0.02024962194263935,0.020089372992515564,0.020752383396029472,0.020642811432480812,0.020502673462033272,0.020468296483159065,0.020775174722075462,0.02049563266336918,0.02041657455265522,0.020026594400405884,0.020327400416135788,0.02018815465271473,0.020071523264050484,0.02008938603103161,0.019900638610124588,0.01987370289862156,0.019876502454280853,0.01991114392876625,0.019990405067801476,0.019991859793663025,0.019877733662724495,0.0200373325496912,0.020034901797771454,0.019948918372392654,0.019906599074602127,0.019861264154314995,0.019950296729803085,0.019873058423399925,0.019958408549427986,0.019886137917637825,0.01995154470205307,0.019827065989375114,0.02005891501903534,0.019939102232456207,0.019747579470276833,0.019978618249297142,0.01987351104617119,0.019878504797816277,0.01988019421696663,0.019755449146032333,0.01980622299015522,0.01991513930261135,0.019811227917671204,0.01975759118795395"
64,16,32,2048,rmsprop,0.03026260808110237,0.11508487910032272,26.634264884568655,"0.6588286757469177,0.256539911031723,0.1410955935716629,0.09775614738464355,0.07322286069393158,0.06240865960717201,0.05413569509983063,0.050093453377485275,0.045758191496133804,0.042461227625608444,0.042064592242240906,0.038428399711847305,0.03932572156190872,0.03700227290391922,0.03495639190077782,0.03493982553482056,0.03378242254257202,0.03352619707584381,0.033655714243650436,0.032644014805555344,0.03187037631869316,0.03242640942335129,0.03159207105636597,0.03117406740784645,0.030686089769005775,0.031345292925834656,0.030740082263946533,0.030567724257707596,0.02981356345117092,0.02999226562678814,0.030133962631225586,0.030201472342014313,0.029670141637325287,0.029240932315587997,0.029392683878540993,0.029287535697221756,0.029651878401637077,0.028418369591236115,0.02655995450913906,0.030042730271816254,0.028591720387339592,0.028017302975058556,0.028214849531650543,0.029105838388204575,0.02847585268318653,0.027972806245088577,0.027981175109744072,0.02805318497121334,0.028290610760450363,0.02618045173585415,0.028635995462536812,0.028733959421515465,0.02706524357199669,0.027056235820055008,0.024311738088726997,0.024350732564926147,0.02516108565032482,0.02481633611023426,0.02446712926030159,0.024685848504304886,0.024389589205384254,0.02457662858068943,0.024675870314240456,0.024427777156233788,0.024298902601003647,0.024433007463812828,0.02449634298682213,0.024427248165011406,0.024153217673301697,0.02401743270456791,0.024151111021637917,0.02377682365477085,0.024143792688846588,0.02417237125337124,0.024055711925029755,0.02383016236126423,0.023900257423520088,0.02378963679075241,0.024164611473679543,0.024116337299346924,0.023627832531929016,0.023535363376140594,0.023882385343313217,0.02379543147981167,0.023916523903608322,0.023028520867228508,0.023342315107584,0.022952109575271606,0.02300446480512619,0.02293958142399788,0.02300737425684929,0.023000014945864677,0.022953979671001434,0.022891703993082047,0.02299731969833374,0.022816939279437065,0.022896327078342438,0.022905543446540833,0.022861255332827568,0.022824842482805252","0.37399718165397644,0.1870850771665573,0.14753998816013336,0.09139831364154816,0.07730358839035034,0.05857877433300018,0.06371505558490753,0.046827398240566254,0.04692022129893303,0.0485343299806118,0.0471070371568203,0.053291723132133484,0.04407776892185211,0.05448658764362335,0.03762034326791763,0.03665502741932869,0.03753051161766052,0.033707812428474426,0.0295468270778656,0.030055491253733635,0.049763023853302,0.02993866242468357,0.028380976989865303,0.031158791854977608,0.03792179748415947,0.027102308347821236,0.033582352101802826,0.026736663654446602,0.033728908747434616,0.0290566124022007,0.029097046703100204,0.02637246437370777,0.03474073112010956,0.02726023644208908,0.034619469195604324,0.02622920088469982,0.03336596488952637,0.04082975909113884,0.038561947643756866,0.029523024335503578,0.024248195812106133,0.025870447978377342,0.04855780303478241,0.02350342832505703,0.03900371491909027,0.03638559207320213,0.0287899412214756,0.03666985034942627,0.04556649550795555,0.03348536416888237,0.029192432761192322,0.02425815723836422,0.023984702304005623,0.02510599046945572,0.028989745303988457,0.0288767721503973,0.023409396409988403,0.02304808609187603,0.028627613559365273,0.032233305275440216,0.02295079082250595,0.023813894018530846,0.024568816646933556,0.02375127375125885,0.02479015663266182,0.022924289107322693,0.02436615340411663,0.02236299030482769,0.0228083785623312,0.029134197160601616,0.02422310784459114,0.02327677235007286,0.029945671558380127,0.022203069180250168,0.026406554505228996,0.02378407120704651,0.02621462009847164,0.022661831229925156,0.022768590599298477,0.023250263184309006,0.026243630796670914,0.022675393149256706,0.03260194882750511,0.03231283649802208,0.02295251004397869,0.027923788875341415,0.02258123829960823,0.02424706518650055,0.022858697921037674,0.021849043667316437,0.02548692747950554,0.02188618667423725,0.023534376174211502,0.02329203113913536,0.024307334795594215,0.024199770763516426,0.021837208420038223,0.022694570943713188,0.02218252792954445,0.0259703379124403"
32,32,32,2048,rmsprop,0.030422255396842957,0.11015325784683228,28.797083839611176,"0.7617034316062927,0.3929809629917145,0.2307782769203186,0.14684253931045532,0.10065802931785583,0.07893382012844086,0.06621570885181427,0.058439355343580246,0.05438314005732536,0.050064634531736374,0.04657254368066788,0.044909585267305374,0.042995549738407135,0.04076883941888809,0.039118796586990356,0.03806104511022568,0.037997324019670486,0.03479649871587753,0.03709779679775238,0.03464258462190628,0.0347072035074234,0.034165505319833755,0.0333172008395195,0.03316313400864601,0.03328332304954529,0.03293067589402199,0.032327692955732346,0.031456924974918365,0.03275261074304581,0.030945653095841408,0.03105296567082405,0.03019128367304802,0.030504032969474792,0.03145327419042587,0.030052976682782173,0.029914705082774162,0.0300330501049757,0.030041314661502838,0.02981770783662796,0.029490051791071892,0.02827218919992447,0.030068064108490944,0.028922198340296745,0.02875821478664875,0.029610982164740562,0.028281178325414658,0.02847147360444069,0.02894457057118416,0.0284702368080616,0.0284087173640728,0.028149794787168503,0.0292772576212883,0.028341609984636307,0.02784307301044464,0.02788105607032776,0.028178328648209572,0.02790418267250061,0.026303673163056374,0.02770126983523369,0.027299625799059868,0.028068171814084053,0.02732282318174839,0.028557807207107544,0.02519834227859974,0.02859972044825554,0.02640395052731037,0.027561800554394722,0.027093801647424698,0.027106938883662224,0.025990448892116547,0.027172263711690903,0.027413910254836082,0.0270963367074728,0.026507370173931122,0.02670610509812832,0.026603084057569504,0.026424098759889603,0.026260262355208397,0.02693694829940796,0.026736313477158546,0.02706703171133995,0.026160236448049545,0.026439279317855835,0.027116598561406136,0.024899005889892578,0.026648392900824547,0.026754744350910187,0.02653639391064644,0.02573992684483528,0.026583515107631683,0.026232250034809113,0.026289919391274452,0.0231750700622797,0.02389763481914997,0.023631783202290535,0.02331961877644062,0.023257549852132797,0.02379159815609455,0.023536324501037598,0.02310226671397686","0.5337804555892944,0.2953220307826996,0.1949162632226944,0.13148897886276245,0.10192205011844635,0.08852910250425339,0.06744444370269775,0.05871613696217537,0.05489253252744675,0.051872868090867996,0.04422614350914955,0.04857304319739342,0.04288965463638306,0.03844349458813667,0.037758857011795044,0.05564006045460701,0.04692533239722252,0.040438584983348846,0.035387761890888214,0.039944056421518326,0.038997627794742584,0.03257608786225319,0.08639185130596161,0.03271489962935448,0.03204156458377838,0.029810035601258278,0.05052011087536812,0.0394010990858078,0.027971848845481873,0.028093427419662476,0.028457151725888252,0.029631376266479492,0.04113651439547539,0.034749314188957214,0.03428340330719948,0.034117456525564194,0.034551605582237244,0.026684598997235298,0.03347702696919441,0.02966562658548355,0.026672832667827606,0.02860782854259014,0.031228581443428993,0.04725947976112366,0.026306817308068275,0.03055897355079651,0.03889637067914009,0.02866988070309162,0.028437092900276184,0.026751678436994553,0.03387506678700447,0.03332826867699623,0.0269177183508873,0.02501939795911312,0.03095461241900921,0.03168453276157379,0.045371536165475845,0.02409815974533558,0.028930556029081345,0.0258399099111557,0.027030102908611298,0.05089418590068817,0.03221919387578964,0.03499796986579895,0.023419082164764404,0.02410137839615345,0.025578778237104416,0.02440326288342476,0.03656778484582901,0.0271963719278574,0.03995823115110397,0.023464560508728027,0.02452586032450199,0.023589463904500008,0.022781850770115852,0.02712559886276722,0.02537422627210617,0.02986879274249077,0.024266932159662247,0.024479839950799942,0.02677529864013195,0.02253166027367115,0.039141617715358734,0.029534799978137016,0.029748959466814995,0.027980057522654533,0.02845994010567665,0.023315977305173874,0.026649467647075653,0.022784272208809853,0.031018629670143127,0.023337524384260178,0.021936021745204926,0.025803973898291588,0.02739018015563488,0.028459884226322174,0.024199828505516052,0.022835748270154,0.023141751065850258,0.028258884325623512"
64,64,32,2048,rmsprop,0.02303439751267433,0.09743409603834152,31.251518833535847,"0.4975906312465668,0.1804332137107849,0.10753854364156723,0.08346275240182877,0.06811140477657318,0.06256843358278275,0.05459631606936455,0.05284516140818596,0.04819192364811897,0.04710085690021515,0.044111911207437515,0.042397357523441315,0.04076966270804405,0.04136388376355171,0.03884151950478554,0.03719953075051308,0.03663034364581108,0.03560374304652214,0.0361403152346611,0.03641403093934059,0.03515191376209259,0.034637901932001114,0.0349639430642128,0.03399244695901871,0.03348587825894356,0.03286835551261902,0.03374476358294487,0.032811619341373444,0.03387346863746643,0.03239776939153671,0.0333121232688427,0.030794547870755196,0.03142348304390907,0.031172268092632294,0.030204633250832558,0.03098105452954769,0.03131095692515373,0.030306344851851463,0.03141838684678078,0.03021971508860588,0.02972066029906273,0.02430352009832859,0.025382163003087044,0.025070106610655785,0.025230389088392258,0.02511543408036232,0.0255952849984169,0.025004897266626358,0.02486272342503071,0.024359699338674545,0.024893002584576607,0.024925479665398598,0.025142891332507133,0.024678505957126617,0.0250797588378191,0.024638516828417778,0.02428845316171646,0.02472829632461071,0.02335572987794876,0.023208238184452057,0.02322958968579769,0.023236487060785294,0.023165348917245865,0.023221665993332863,0.02315102145075798,0.02308971993625164,0.02290123701095581,0.022908354178071022,0.022914180532097816,0.0230567529797554,0.02285311371088028,0.02280939556658268,0.02292187511920929,0.02282075397670269,0.02269803173840046,0.022554151713848114,0.023013269528746605,0.022611310705542564,0.022851958870887756,0.022645223885774612,0.022434866055846214,0.02228708565235138,0.02234647423028946,0.022422224283218384,0.02238498441874981,0.02229868620634079,0.022292623296380043,0.022388877347111702,0.022259989753365517,0.02229047194123268,0.022263826802372932,0.02229788899421692,0.022176675498485565,0.02214820683002472,0.02213611826300621,0.02215801551938057,0.022177455946803093,0.02221803367137909,0.02209172211587429,0.02211468294262886","0.26466062664985657,0.1354631781578064,0.09490922093391418,0.07299546152353287,0.06812694668769836,0.05517415702342987,0.06298443675041199,0.05421602725982666,0.05056602507829666,0.05587070807814598,0.047756921499967575,0.03503788635134697,0.05703936144709587,0.03377341851592064,0.03685560077428818,0.03852831944823265,0.031228570267558098,0.03093836084008217,0.029989760369062424,0.030432235449552536,0.027329813688993454,0.028132105246186256,0.029445528984069824,0.036968208849430084,0.029648451134562492,0.02931024506688118,0.025738224387168884,0.03850632533431053,0.03650558739900589,0.028772102668881416,0.02448582835495472,0.027857450768351555,0.036846887320280075,0.032500799745321274,0.03331781178712845,0.02582603693008423,0.028714416548609734,0.05055423080921173,0.02916553057730198,0.028582436963915825,0.026475070044398308,0.024995606392621994,0.0274488627910614,0.024797268211841583,0.024564553052186966,0.02449088916182518,0.02264670841395855,0.022534562274813652,0.034316256642341614,0.023940671235322952,0.0231998972594738,0.031563837081193924,0.025950737297534943,0.02650601416826248,0.023943668231368065,0.02361082099378109,0.02341623231768608,0.026866696774959564,0.023240404203534126,0.023170670494437218,0.02670898661017418,0.026802117004990578,0.027224676683545113,0.02200073003768921,0.02241709642112255,0.022622063755989075,0.025449706241488457,0.02656704932451248,0.022228121757507324,0.021506942808628082,0.021772602573037148,0.025088541209697723,0.022172240540385246,0.023044057190418243,0.0230846107006073,0.02524455264210701,0.021848317235708237,0.022031640633940697,0.02197175659239292,0.022668378427624702,0.02116936817765236,0.02112579718232155,0.022046193480491638,0.02300788089632988,0.02168613113462925,0.02137143723666668,0.02310209535062313,0.022057311609387398,0.021303122863173485,0.021085448563098907,0.022831004112958908,0.021331891417503357,0.021177472546696663,0.021153723821043968,0.021284112706780434,0.021530620753765106,0.02165592834353447,0.02086934633553028,0.020981315523386,0.020936081185936928"
